,start_time,end_time,wav_file,emotion,val,act,dom
371,394.9704,404.96,Ses01F_script02_2_F040,sad,2,1.5,2
372,413.75,419.3655,Ses01F_script02_2_F041,neu,3,1.5,2.5
373,428.83,435.06,Ses01F_script02_2_F042,hap,4,2,2
374,438.98,442.815,Ses01F_script02_2_F043,hap,4,3,2.5
375,444.2349,446.37,Ses01F_script02_2_F044,hap,4,2.5,2
376,455.5669,460.16,Ses01F_script02_2_F045,hap,3.5,1.5,1.5
377,463.6525,466.1765,Ses01F_script02_2_F046,sad,3,1.5,2
378,473.6101,476.5559,Ses01F_script02_2_F047,neu,3.5,2.5,2
379,3.17,6.2675,Ses01F_script02_2_M000,exc,4.5,3.5,2.5
380,7.78,10.22,Ses01F_script02_2_M001,exc,4.5,2.5,2
381,10.99,13.4131,Ses01F_script02_2_M002,neu,3.5,2.5,2
382,16.41,22.26,Ses01F_script02_2_M003,xxx,3.5,2.5,3
383,28.94,31.66,Ses01F_script02_2_M004,fru,2.5,3.5,3
384,42.7835,45.9825,Ses01F_script02_2_M005,xxx,3,2.5,2
385,49.2,56.09,Ses01F_script02_2_M006,neu,3,2,1.5
386,61.28,63.57,Ses01F_script02_2_M007,fru,3,3,1.5
387,68.34,77.88,Ses01F_script02_2_M008,fru,2.5,3.5,3
388,81.15,82.7975,Ses01F_script02_2_M009,fru,2.5,3.5,3
389,86.15,88.43,Ses01F_script02_2_M010,fru,2.5,2.5,3
390,91.5046,94.8877,Ses01F_script02_2_M011,fru,3,3,2.5
391,110.85,113.94,Ses01F_script02_2_M012,xxx,2.5,3,3
392,115.03,117.2346,Ses01F_script02_2_M013,fru,2.5,3.5,2.5
393,133.66,136.7425,Ses01F_script02_2_M014,fru,2.5,2.5,2
394,138.62,144.145,Ses01F_script02_2_M015,fru,2.5,2.5,2
395,144.165,159.8,Ses01F_script02_2_M016,neu,2.5,2.5,2.5
396,159.8775,165.37,Ses01F_script02_2_M017,neu,2.5,2.5,2.5
397,203.59,206.9211,Ses01F_script02_2_M018,xxx,3,2.5,3
398,211.34,221.895,Ses01F_script02_2_M019,neu,3,3,2.5
399,221.9724,227.68,Ses01F_script02_2_M020,fru,2.5,2.5,2
400,232.88,237.9673,Ses01F_script02_2_M021,neu,3,2.5,1.5
401,238.0133,243.3756,Ses01F_script02_2_M022,neu,3.5,2.5,1.5
402,244.92,247.88,Ses01F_script02_2_M023,neu,3.5,2.5,2
403,249.09,250.92,Ses01F_script02_2_M024,hap,4,2.5,2
404,251.89,253.4098,Ses01F_script02_2_M025,xxx,2.5,3,2
405,256.83,260.8204,Ses01F_script02_2_M026,hap,3.5,2.5,1.5
406,261.75,266.7811,Ses01F_script02_2_M027,oth,2.5,2.5,1.5
407,267.0343,269.5888,Ses01F_script02_2_M028,xxx,2.5,3,2.5
408,270.9007,279.64,Ses01F_script02_2_M029,xxx,2.5,3,3
409,282.08,294.3,Ses01F_script02_2_M030,xxx,2.5,3.5,4
410,294.33,309.03,Ses01F_script02_2_M031,fru,1.5,3.5,4
411,309.085,311.7279,Ses01F_script02_2_M032,fru,1.5,4,4
412,316.85,319.875,Ses01F_script02_2_M033,neu,2.5,1.5,2.5
413,324.41,326.34,Ses01F_script02_2_M034,xxx,2,1.5,2
414,331.61,335.1425,Ses01F_script02_2_M035,fru,2,1.5,2
415,337.3198,339.8275,Ses01F_script02_2_M036,fru,1.5,3.5,2
416,366.2026,369.0947,Ses01F_script02_2_M037,sad,2,2,1
417,373.51,377.1344,Ses01F_script02_2_M038,sad,2,2.5,2.5
418,384.0157,385.6925,Ses01F_script02_2_M039,sur,3,1.5,1.5
419,406.01,412.79,Ses01F_script02_2_M040,neu,3,2.5,2.5
420,419.38,423.7152,Ses01F_script02_2_M041,fru,3.5,2.5,2.5
421,425.4413,429.7,Ses01F_script02_2_M042,neu,4,2.5,2.5
422,434.6255,436.0279,Ses01F_script02_2_M043,neu,4,2,2.5
423,436.304,439.48,Ses01F_script02_2_M044,hap,4,2.5,2.5
424,442.36,444.56,Ses01F_script02_2_M045,xxx,2.5,2.5,2
425,445.99,447.8802,Ses01F_script02_2_M046,hap,4,2.5,1.5
426,449.3991,453.6338,Ses01F_script02_2_M047,neu,3,2.5,2
427,465.47,472.47,Ses01F_script02_2_M048,neu,3.5,3,2.5
428,476.671,479.1565,Ses01F_script02_2_M049,hap,3.5,2.5,2.5
429,2.2687,4.32,Ses01M_impro05_F000,neu,3,3,3
430,7.23,9.88,Ses01M_impro05_F001,neu,3,2.5,3.5
431,10.1725,13.7,Ses01M_impro05_F002,neu,3,2.5,3.5
432,15.125,16.415,Ses01M_impro05_F003,neu,3,3.5,2.5
433,17.97,22.03,Ses01M_impro05_F004,neu,3,3,3.5
434,22.2,25.06,Ses01M_impro05_F005,neu,2.5,2.5,3
435,25.1125,27.86,Ses01M_impro05_F006,neu,2.5,2.5,3
436,30.5125,33.31,Ses01M_impro05_F007,neu,2.5,2,3
437,34.42,36.41,Ses01M_impro05_F008,fru,2,2.5,3.5
438,37.4,39.99,Ses01M_impro05_F009,xxx,2,3,4
439,40.845,43.1575,Ses01M_impro05_F010,xxx,2,3,3.5
440,45.67,49.92,Ses01M_impro05_F011,neu,3.5,3,3.5
441,49.92,52.31,Ses01M_impro05_F012,neu,3,3.5,3.5
442,53.7075,56.24,Ses01M_impro05_F013,neu,3,2.5,3.5
443,58.5,60.23,Ses01M_impro05_F014,neu,3,2.5,3
444,61.48,67.48,Ses01M_impro05_F015,neu,2.5,3.5,4
445,67.51,73.25,Ses01M_impro05_F016,neu,2.5,3,4
446,91.41,100.24,Ses01M_impro05_F017,neu,2.5,3,3
447,100.24,102.86,Ses01M_impro05_F018,neu,3,3,3.5
448,102.92,106.17,Ses01M_impro05_F019,neu,2,4,4
449,107.93,114.19,Ses01M_impro05_F020,neu,3.5,3.5,4
450,114.19,115.47,Ses01M_impro05_F021,neu,3,2.5,3
451,117.22,118.7,Ses01M_impro05_F022,neu,3,2.5,3
452,119.6225,121.23,Ses01M_impro05_F023,neu,3,2.5,3
453,125.2,127.13,Ses01M_impro05_F024,neu,3,3,3.5
454,129.24,133.83,Ses01M_impro05_F025,neu,3,3,3
455,133.83,136.87,Ses01M_impro05_F026,neu,3,2,3
456,142.65,144.12,Ses01M_impro05_F027,neu,3,2.5,2.5
457,148.72,150.76,Ses01M_impro05_F028,neu,2.5,2,3
458,155.57,157.29,Ses01M_impro05_F029,neu,2.5,2.5,2.5
459,158.87,160.93,Ses01M_impro05_F030,neu,2.5,2.5,3.5
460,161.34,162.59,Ses01M_impro05_F031,neu,2.5,3,2.5
461,163.69,166.1,Ses01M_impro05_F032,neu,2,2.5,3.5
462,166.37,167.6,Ses01M_impro05_F033,neu,3,2.5,3
463,173.09,178.46,Ses01M_impro05_F034,neu,2,3.5,3.5
464,186.33,190.02,Ses01M_impro05_F035,fru,2.5,2.5,3.5
465,192.91,194.75,Ses01M_impro05_F036,xxx,3,2.5,3.5
466,194.9425,201.75,Ses01M_impro05_F037,xxx,2.5,2.5,3
467,3.71,7.82,Ses01M_impro05_M000,fru,1.5,3.5,4.5
468,8.06,12.34,Ses01M_impro05_M001,fru,1.5,4,4.5
469,12.53,15.6575,Ses01M_impro05_M002,fru,1,4,4.5
470,15.86,21.15,Ses01M_impro05_M003,xxx,1,4,5
471,26.1923,31.08,Ses01M_impro05_M004,ang,1.5,4,4.5
472,31.78,34.83,Ses01M_impro05_M005,ang,1,4.5,5
473,34.85,37.67,Ses01M_impro05_M006,ang,1,4.5,5
474,37.715,41.47,Ses01M_impro05_M007,ang,1,4.5,4.5
475,42.835,46.02,Ses01M_impro05_M008,ang,1,4,5
476,51.75,54.53,Ses01M_impro05_M009,fru,1.5,3,4
477,54.56,58.79,Ses01M_impro05_M010,fru,1.5,4,4.5
478,58.82,63.4075,Ses01M_impro05_M011,xxx,1.5,4.5,5
479,63.8375,66.22,Ses01M_impro05_M012,xxx,1,4.5,5
480,72.76,84.05,Ses01M_impro05_M013,xxx,1,5,5
481,84.29,91.75,Ses01M_impro05_M014,xxx,1.5,4,4.5
482,105.39,107.46,Ses01M_impro05_M015,neu,2.5,2,3
483,113.68,117.49,Ses01M_impro05_M016,xxx,2,3.5,4.5
484,118.24,120.07,Ses01M_impro05_M017,xxx,1.5,4,3.5
485,121.43,125.61,Ses01M_impro05_M018,fru,2,3.5,3.5
486,125.71,129.6,Ses01M_impro05_M019,xxx,1.5,3.5,4.5
487,134.9988,137.5,Ses01M_impro05_M020,ang,2,3,3.5
488,137.5,143.35,Ses01M_impro05_M021,ang,1.5,4,4.5
489,143.52,149.35,Ses01M_impro05_M022,ang,1.5,4,4.5
490,149.88,156.39,Ses01M_impro05_M023,ang,1,3.5,5
491,156.46,159.96,Ses01M_impro05_M024,ang,1.5,4,4.5
492,160.02,167.01,Ses01M_impro05_M025,ang,2,4.5,4
493,167.01,173.73,Ses01M_impro05_M026,ang,1.5,5,4.5
494,175.2775,181.46,Ses01M_impro05_M027,ang,1.5,4,4
495,181.495,186.82,Ses01M_impro05_M028,ang,1.5,4.5,4.5
496,189.42,198.34,Ses01M_impro05_M029,xxx,1.5,4,4.5
497,199.27,200.3975,Ses01M_impro05_M030,fru,1.5,2.5,3
498,201.2825,203.71,Ses01M_impro05_M031,ang,1,5,4.5
499,14.7939,18.17,Ses01F_impro06_F000,xxx,3.5,2,3
500,24.02,25.69,Ses01F_impro06_F001,xxx,2,2,2
501,26.07,27.65,Ses01F_impro06_F002,sad,2,1.5,2.5
502,34.45,35.78,Ses01F_impro06_F003,neu,3,2,2.5
503,36.07,38.04,Ses01F_impro06_F004,neu,3.5,2,3
504,39.6025,46.29,Ses01F_impro06_F005,sad,2,2,4
505,47.34,59.38,Ses01F_impro06_F006,sad,3.5,3,4
506,59.4525,67.4525,Ses01F_impro06_F007,sad,3.5,3,4
507,70.22,80.13,Ses01F_impro06_F008,sad,2.5,3.5,3.5
508,80.16,87.74,Ses01F_impro06_F009,neu,2.5,3,3.5
509,87.83,93.67,Ses01F_impro06_F010,sad,2,2.5,3.5
510,101.83,116.91,Ses01F_impro06_F011,sad,2,3,4
511,117.07,126.04,Ses01F_impro06_F012,sad,2,3.5,4.5
512,132.9575,134.49,Ses01F_impro06_F013,sad,2,2,2
513,135.96,137.95,Ses01F_impro06_F014,sad,3,3,2.5
514,138.0685,141.05,Ses01F_impro06_F015,sad,2,2,2.5
515,141.84,149.4375,Ses01F_impro06_F016,neu,4,3,3.5
516,158.08,163.35,Ses01F_impro06_F017,xxx,4,3,3.5
517,167.64,174.84,Ses01F_impro06_F018,neu,4,3,3.5
518,176.35,178.01,Ses01F_impro06_F019,neu,2.5,2,2.5
519,182.56,197.73,Ses01F_impro06_F020,sad,2.5,3,4
520,197.755,214.34,Ses01F_impro06_F021,sad,2,3,4
521,217.5,222.41,Ses01F_impro06_F022,sad,4,3,3.5
522,223.52,227.55,Ses01F_impro06_F023,sad,2.5,2,2.5
523,229.08,235.98,Ses01F_impro06_F024,sad,1.5,2,3
524,237.53,256.48,Ses01F_impro06_F025,sad,3,3.5,4.5
525,266.55,275.31,Ses01F_impro06_F026,sad,3,3,3.5
526,275.38,281.6,Ses01F_impro06_F027,neu,2,2,3.5
527,282.01,311.14,Ses01F_impro06_F028,sad,3,3.5,4
528,11.46,14.74,Ses01F_impro06_M000,sad,2.5,2,3
529,18.49,24.91,Ses01F_impro06_M001,neu,2.5,3,3.5
530,25.12,26.56,Ses01F_impro06_M002,neu,2.5,2,3
531,28.97,35.02,Ses01F_impro06_M003,sad,2.5,2,3.5
532,56.17,57.49,Ses01F_impro06_M004,neu,3,3,2.5
533,86.96,88.63,Ses01F_impro06_M005,neu,3,2,2.5
534,107.78,109.27,Ses01F_impro06_M006,neu,3,2,2.5
535,125.47,127.19,Ses01F_impro06_M007,sad,3,2,2.5
536,134.4,136.49,Ses01F_impro06_M008,neu,3,2.5,2.5
537,137.09,138.44,Ses01F_impro06_M009,neu,3,2.5,2.5
538,144.09,145.68,Ses01F_impro06_M010,neu,3,2.5,3
539,155.07,158.38,Ses01F_impro06_M011,neu,3,2,3
540,165.61,168.1,Ses01F_impro06_M012,neu,2.5,2.5,2.5
541,174.39,177.15,Ses01F_impro06_M013,neu,3,2.5,2.5
542,219.73,221.03,Ses01F_impro06_M014,neu,3,2.5,2
543,255.35,257.31,Ses01F_impro06_M015,neu,3,3,2.5
544,262.99,266.175,Ses01F_impro06_M016,neu,3,2.5,2.5
545,308.24,310.01,Ses01F_impro06_M017,xxx,4,3,2.5
546,21.0588,23.3952,Ses01M_script02_2_F000,neu,4,2,2.5
547,27.58,29.9072,Ses01M_script02_2_F001,xxx,3,3,3
548,31.34,34.32,Ses01M_script02_2_F002,fru,2.5,3,2.5
549,40.72,43.2,Ses01M_script02_2_F003,fru,2,3.5,3
550,43.23,48.3982,Ses01M_script02_2_F004,xxx,2.5,3.5,3
551,51.57,53.81,Ses01M_script02_2_F005,fru,2.5,2.5,2.5
552,53.86,60.2968,Ses01M_script02_2_F006,fru,2.5,3,2.5
553,60.36,65.64,Ses01M_script02_2_F007,fru,2.5,3,2.5
554,65.69,68.7785,Ses01M_script02_2_F008,fru,2.5,2.5,2.5
555,73.04,76.81,Ses01M_script02_2_F009,fru,2.5,3.5,3
556,84.355,91.7025,Ses01M_script02_2_F010,ang,1.5,4.5,4
557,93.13,98.07,Ses01M_script02_2_F011,ang,1.5,3.5,3
558,104.1425,109.02,Ses01M_script02_2_F012,fru,2,3.5,3.5
559,109.27,113.8,Ses01M_script02_2_F013,ang,1.5,4.5,3.5
560,116.13,119.38,Ses01M_script02_2_F014,ang,2,4,3.5
561,121.2775,125.9375,Ses01M_script02_2_F015,ang,2,4.5,3.5
562,126.0225,137.51,Ses01M_script02_2_F016,ang,1.5,4,4
563,141.9575,145.1545,Ses01M_script02_2_F017,fru,2,4,3.5
564,146.84,157.24,Ses01M_script02_2_F018,xxx,1.5,4,2.5
565,189.07,197.91,Ses01M_script02_2_F019,neu,2,2,2
566,198.025,208.16,Ses01M_script02_2_F020,xxx,2.5,2,2
567,208.73,221.17,Ses01M_script02_2_F021,xxx,2.5,2,2
568,222.6559,232.4642,Ses01M_script02_2_F022,sad,3,2.5,2.5
569,235.34,241.2075,Ses01M_script02_2_F023,xxx,3.5,2,2
570,258.56,265.2255,Ses01M_script02_2_F024,sad,2.5,1.5,2
571,273.3052,275.4759,Ses01M_script02_2_F025,sad,2.5,2,2
572,276.66,278.5712,Ses01M_script02_2_F026,sad,2.5,1.5,2
573,281.5975,283.44,Ses01M_script02_2_F027,xxx,2.5,2,2
574,298.46,300.34,Ses01M_script02_2_F028,fru,2,3,2.5
575,301.03,302.5,Ses01M_script02_2_F029,fru,2,3.5,2.5
576,307.74,311.3225,Ses01M_script02_2_F030,ang,2,3.5,3
577,359.5296,364.6775,Ses01M_script02_2_F031,ang,2,3.5,3
578,365.545,372.6025,Ses01M_script02_2_F032,ang,2,3.5,2.5
579,373.8803,378.52,Ses01M_script02_2_F033,sad,2,3.5,2
580,382.45,394.05,Ses01M_script02_2_F034,sad,2,2,2
581,397.6774,403.38,Ses01M_script02_2_F035,sad,2,2.5,1.5
582,403.7875,412.08,Ses01M_script02_2_F036,sad,2,2.5,2
583,417.355,419.355,Ses01M_script02_2_F037,sad,2,1.5,1.5
584,427.3434,435.48,Ses01M_script02_2_F038,sur,3,3.5,2.5
585,437.5175,442.3,Ses01M_script02_2_F039,sur,2.5,3.5,3.5
586,443.101,453.72,Ses01M_script02_2_F040,sad,2.5,2.5,2
587,465.88,472.4052,Ses01M_script02_2_F041,xxx,2.5,1.5,2
588,483.0575,490.66,Ses01M_script02_2_F042,xxx,4,2,2
589,493.9915,498.425,Ses01M_script02_2_F043,xxx,4,3.5,2.5
590,498.9575,503.29,Ses01M_script02_2_F044,hap,4,2.5,2.5
591,513.809,521.44,Ses01M_script02_2_F045,hap,4,2,2
592,523.71,526.5919,Ses01M_script02_2_F046,sad,3.5,2,2
593,535.9982,539.3749,Ses01M_script02_2_F047,neu,4,2.5,2.5
594,1.85,6.5924,Ses01M_script02_2_M000,xxx,3,3.5,2.5
595,6.89,15.1948,Ses01M_script02_2_M001,exc,4,4,2.5
596,15.9987,21.26,Ses01M_script02_2_M002,exc,4,3.5,2.5
597,23.48,27.71,Ses01M_script02_2_M003,exc,4.5,3,2
598,29.465,31.7161,Ses01M_script02_2_M004,xxx,4,2.5,2
599,35.15,41.26,Ses01M_script02_2_M005,xxx,3,3,3
600,48.961,52.06,Ses01M_script02_2_M006,fru,2.5,3,2.5
601,70.2257,73.36,Ses01M_script02_2_M007,xxx,2.5,2.5,2
602,79.84,84.93,Ses01M_script02_2_M008,neu,2.5,2.5,1.5
603,90.985,93.79,Ses01M_script02_2_M009,xxx,2.5,3.5,2.5
604,97.97,104.61,Ses01M_script02_2_M010,fru,2,3.5,3
605,104.61,107.08,Ses01M_script02_2_M011,xxx,2,3.5,2.5
606,108.3575,109.8025,Ses01M_script02_2_M012,fru,2,3.5,3
607,114.1,116.52,Ses01M_script02_2_M013,neu,2.5,2,2
608,118.7775,123.125,Ses01M_script02_2_M014,fru,2.5,3,3
609,137.4365,140.3043,Ses01M_script02_2_M015,fru,2.5,1,2
610,140.3043,143.4071,Ses01M_script02_2_M016,fru,2.5,2.5,2
611,144.5525,147.0975,Ses01M_script02_2_M017,fru,2,2.5,2.5
612,158.02,166.1675,Ses01M_script02_2_M018,fru,2.5,2,2.5
613,166.36,174.7925,Ses01M_script02_2_M019,neu,3,2.5,2.5
614,174.885,184.7175,Ses01M_script02_2_M020,neu,2.5,2.5,2.5
615,184.83,189.5425,Ses01M_script02_2_M021,neu,2.5,2.5,2.5
616,232.3838,235.85,Ses01M_script02_2_M022,neu,3.5,3,2.5
617,241.59,255.455,Ses01M_script02_2_M023,neu,3,2,2.5
618,255.51,259.0275,Ses01M_script02_2_M024,xxx,3,2.5,2.5
619,265.38,269.6874,Ses01M_script02_2_M025,neu,3,2,1.5
620,270.612,273.1525,Ses01M_script02_2_M026,xxx,3.5,2,1.5
621,274.91,277.72,Ses01M_script02_2_M027,neu,3,2.5,2
622,279.5359,282.4301,Ses01M_script02_2_M028,neu,3,2,1.5
623,283.5959,288.0578,Ses01M_script02_2_M029,neu,2.5,2,2
624,289.3844,293.8865,Ses01M_script02_2_M030,neu,2.5,2,1.5
625,294.0375,299.4,Ses01M_script02_2_M031,fru,2,2.5,2
626,299.95,301.69,Ses01M_script02_2_M032,fru,2.5,3,2
627,301.98,308.74,Ses01M_script02_2_M033,ang,1.5,4,3.5
628,310.3372,312.7253,Ses01M_script02_2_M034,fru,2,4.5,3.5
629,312.7253,327.0096,Ses01M_script02_2_M035,ang,1.5,4,3.5
630,327.35,337.2525,Ses01M_script02_2_M036,xxx,1.5,3,2.5
631,337.3025,352.1575,Ses01M_script02_2_M037,sad,1.5,3.5,2.5
632,352.7475,359.8914,Ses01M_script02_2_M038,sad,1.5,3,3
633,364.565,365.95,Ses01M_script02_2_M039,neu,2,2,2
634,372.415,374.07,Ses01M_script02_2_M040,neu,2,1.5,1
635,378.503,381.51,Ses01M_script02_2_M041,sad,2.5,2,2
636,394.55,397.9186,Ses01M_script02_2_M042,sad,2,1.5,2.5
637,413.9173,418.25,Ses01M_script02_2_M043,sad,1.5,1.5,2
638,419.26,425.97,Ses01M_script02_2_M044,sad,1.5,1.5,1.5
639,435.7448,437.625,Ses01M_script02_2_M045,sad,1.5,1.5,1.5
640,454.7986,463.23,Ses01M_script02_2_M046,xxx,2.5,2,2.5
641,472.2846,478.62,Ses01M_script02_2_M047,xxx,3.5,2.5,2.5
642,479.882,484.1975,Ses01M_script02_2_M048,xxx,4,2.5,2
643,490.98,494.4875,Ses01M_script02_2_M049,hap,4,2.5,2.5
644,497.8775,500.04,Ses01M_script02_2_M050,neu,3,2.5,1.5
645,509.1461,513.84,Ses01M_script02_2_M051,neu,4.5,4.5,1
646,525.275,528.0391,Ses01M_script02_2_M052,hap,5,4,1.5
647,528.9636,535.2345,Ses01M_script02_2_M053,hap,5,4.5,1.5
648,539.5758,542.2691,Ses01M_script02_2_M054,neu,5,5,1.5
649,9.0256,11.695,Ses01M_impro04_F000,neu,2.5,2.5,3.5
650,13.372,15.225,Ses01M_impro04_F001,xxx,2.5,3,3.5
651,21.3952,23.2492,Ses01M_impro04_F002,neu,2.5,2.5,3
652,31.256,34.4725,Ses01M_impro04_F003,neu,2.5,2,3
653,47.75,50.5,Ses01M_impro04_F004,neu,2.5,2.5,2.5
654,63.33,66.63,Ses01M_impro04_F005,neu,3,2,2.5
655,67.45,74.04,Ses01M_impro04_F006,neu,2.5,2,3
656,74.21,77.53,Ses01M_impro04_F007,neu,3,3,2.5
657,84.99,87.2706,Ses01M_impro04_F008,neu,3,3.5,3
658,87.29,91.63,Ses01M_impro04_F009,neu,2.5,2.5,3.5
659,95.19,103.235,Ses01M_impro04_F010,neu,2.5,3,3.5
660,104.73,116.885,Ses01M_impro04_F011,neu,2.5,3.5,3.5
661,118,119.79,Ses01M_impro04_F012,neu,2.5,3,3.5
662,120.22,125.24,Ses01M_impro04_F013,neu,2.5,3,2.5
663,128.79,131.74,Ses01M_impro04_F014,neu,3,2.5,3.5
664,135.94,138.22,Ses01M_impro04_F015,neu,3,2.5,2.5
665,138.5,139.99,Ses01M_impro04_F016,neu,2.5,2.5,2.5
666,141.06,145.04,Ses01M_impro04_F017,neu,3,3,2.5
667,145.21,153.05,Ses01M_impro04_F018,neu,2.5,3.5,3.5
668,153.75,157.795,Ses01M_impro04_F019,neu,2.5,3,4
669,157.97,160.35,Ses01M_impro04_F020,neu,2.5,3,3.5
670,162.17,164.99,Ses01M_impro04_F021,neu,3.5,2.5,3
671,166.29,172.94,Ses01M_impro04_F022,neu,3,3,3.5
672,178.1672,181.0057,Ses01M_impro04_F023,neu,4,3.5,3
673,182.2975,183.86,Ses01M_impro04_F024,fru,4,3,2.5
674,186.3825,189.6225,Ses01M_impro04_F025,neu,3,3.5,3
675,11.5885,13.5675,Ses01M_impro04_M000,xxx,2.5,2.5,3.5
676,15.05,19.23,Ses01M_impro04_M001,fru,2.5,4,3.5
677,19.36,21.4936,Ses01M_impro04_M002,fru,2.5,3,3.5
678,23.0031,31.9779,Ses01M_impro04_M003,fru,1.5,3.5,4.5
679,34.1437,46.84,Ses01M_impro04_M004,fru,2.5,4,4
680,49.91,63.66,Ses01M_impro04_M005,fru,2,4,4.5
681,65.49,67.92,Ses01M_impro04_M006,xxx,2,4,4
682,69.79,71.78,Ses01M_impro04_M007,xxx,1.5,4.5,4
683,76.39,80.53,Ses01M_impro04_M008,fru,1.5,4.5,4
684,80.55,86.09,Ses01M_impro04_M009,fru,2,4.5,4.5
685,91.06,95.765,Ses01M_impro04_M010,fru,1.5,3.5,4.5
686,99.19,106.69,Ses01M_impro04_M011,fru,2.5,4,4
687,110.43,112.21,Ses01M_impro04_M012,fru,2.5,3,3
688,116.39,118.58,Ses01M_impro04_M013,fru,1.5,3,4
689,119.31,120.59,Ses01M_impro04_M014,ang,2.5,2.5,2.5
690,124,129.71,Ses01M_impro04_M015,fru,2,4.5,4.5
691,131.2094,136.86,Ses01M_impro04_M016,fru,2,4,4
692,137.35,139.06,Ses01M_impro04_M017,fru,2,3.5,4
693,139.46,147.2,Ses01M_impro04_M018,ang,1.5,5,4.5
694,148.38,151.84,Ses01M_impro04_M019,xxx,2,4.5,4.5
695,159.77,161.86,Ses01M_impro04_M020,fru,2,3.5,3.5
696,161.95,163.61,Ses01M_impro04_M021,xxx,2.5,3.5,3
697,164.74,166.5275,Ses01M_impro04_M022,fru,2.5,3,3
698,172.34,178.643,Ses01M_impro04_M023,ang,2,4.5,5
699,182.88,186.445,Ses01M_impro04_M024,fru,2,4,3.5
700,189.3,190.8275,Ses01M_impro04_M025,neu,4.5,4.5,1
701,18.9629,20.82,Ses01M_script02_1_F000,xxx,3,3,3
702,30.32,32.05,Ses01M_script02_1_F001,fru,1.5,3.5,3.5
703,58.04,60.01,Ses01M_script02_1_F002,sur,2,2.5,3.5
704,63.13,65.78,Ses01M_script02_1_F003,xxx,2,3,4
705,67.02,69.82,Ses01M_script02_1_F004,xxx,2,3.5,4
706,70.69,75.38,Ses01M_script02_1_F005,ang,1.5,4,4
707,96.27,98.1135,Ses01M_script02_1_F006,xxx,3,2,2.5
708,101.33,102.61,Ses01M_script02_1_F007,neu,3,2,2.5
709,128.555,130.3,Ses01M_script02_1_F008,neu,3,2,2.5
710,153.51,155.79,Ses01M_script02_1_F009,hap,3.5,3,2.5
711,161.6249,163.5475,Ses01M_script02_1_F010,fru,2.5,2.5,3
712,165.8,168.635,Ses01M_script02_1_F011,fru,2.5,3,3.5
713,174.7,176.8514,Ses01M_script02_1_F012,fru,2,3,3.5
714,177.96,180.15,Ses01M_script02_1_F013,fru,2,3.5,4
715,182.11,184.41,Ses01M_script02_1_F014,ang,1.5,4,3
716,193.62,195.95,Ses01M_script02_1_F015,xxx,2.5,2.5,3
717,196.48,199.89,Ses01M_script02_1_F016,xxx,2,2.5,3.5
718,215.1712,224.18,Ses01M_script02_1_F017,ang,2,4,4
719,237.74,248.4,Ses01M_script02_1_F018,fru,2,3,4
720,248.99,251.1912,Ses01M_script02_1_F019,fru,2,3.5,3.5
721,273.98,276.1435,Ses01M_script02_1_F020,fru,2,2.5,2.5
722,276.94,278.44,Ses01M_script02_1_F021,ang,2,3.5,4.5
723,304.42,318.4303,Ses01M_script02_1_F022,ang,1.5,3.5,4
724,319.61,321.82,Ses01M_script02_1_F023,ang,2,2.5,3.5
725,402.01,405.04,Ses01M_script02_1_F024,xxx,3,1.5,2.5
726,3.3988,8.55,Ses01M_script02_1_M000,exc,4,4,3.5
727,9.0475,21.05,Ses01M_script02_1_M001,exc,4.5,4.5,4
728,21.1025,26.03,Ses01M_script02_1_M002,exc,4.5,5,4.5
729,26.9072,30.67,Ses01M_script02_1_M003,xxx,2,3.5,3
730,31.79,41.7119,Ses01M_script02_1_M004,exc,3,4,3.5
731,41.8225,52.565,Ses01M_script02_1_M005,exc,4,4,3.5
732,52.6225,58.5575,Ses01M_script02_1_M006,xxx,3,3,3.5
733,59.45,63.6475,Ses01M_script02_1_M007,neu,2.5,3,3
734,65.72,67.57,Ses01M_script02_1_M008,xxx,3,3.5,2.5
735,69.41,71.28,Ses01M_script02_1_M009,neu,3,3,2.5
736,74.89,81.73,Ses01M_script02_1_M010,neu,3,3.5,3
737,82.2739,87.475,Ses01M_script02_1_M011,neu,2.5,3.5,3
738,88.32,96.82,Ses01M_script02_1_M012,xxx,3,3.5,3
739,97.9122,105.13,Ses01M_script02_1_M013,xxx,2.5,3.5,3
740,107.27,124.69,Ses01M_script02_1_M014,exc,3,4.5,3
741,125.1356,128.46,Ses01M_script02_1_M015,xxx,3,3.5,3.5
742,134.91,138.43,Ses01M_script02_1_M016,exc,4,3.5,4
743,138.49,142.91,Ses01M_script02_1_M017,exc,4.5,4,3.5
744,155.54,158.35,Ses01M_script02_1_M018,xxx,4,3.5,3
745,158.38,161.675,Ses01M_script02_1_M019,xxx,4,3.5,3
746,163.6278,166.51,Ses01M_script02_1_M020,fru,2.5,3.5,4
747,168.02,175.22,Ses01M_script02_1_M021,fru,2,3.5,3
748,176.49,178.1775,Ses01M_script02_1_M022,neu,3,3.5,3
749,179.8,182.6525,Ses01M_script02_1_M023,neu,3,3.5,2.5
750,183.82,191.96,Ses01M_script02_1_M024,fru,3,4,4
751,192.12,194.0925,Ses01M_script02_1_M025,xxx,2.5,3,2
752,195.3,197.14,Ses01M_script02_1_M026,fru,2,2.5,2.5
753,200.4,205.8,Ses01M_script02_1_M027,fru,2.5,3.5,3
754,205.8575,215.6599,Ses01M_script02_1_M028,ang,2.5,4,3.5
